smiles,density,eat,eea,egb,egc,ei,eps,mt,nc,tg
*CCCCCCNC(=O)CCCCC(=O)NCC(=O)N*,,,,,,,,,,53.4
*Nc1c(C)c(C)c(C(=O)c2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)c(C)c1C,,,,,,,,,,366.0
*Nc1ccc(C(=O)c2c(C)c(C)c(C(=O)c3ccc(NC(=O)c4ccc(C(*)=O)cc4)cc3)c(C)c2C)cc1,,,,,,,,,,345.0
*NNC(=S)c1ccc(C(*)=S)cc1,,,,,,,,,,3.4154
*CCCCCNC(=O)O*,,,,,,,,,,172.2
*C(=O)OC1CCN(*)CC1,,,,,,,,,,270.0
*OC1CCC(NC(*)=O)CC1,,,,,,,,,,335.0
*CCCCOC(=O)NC1CC1NC(=O)O*,,,,,,,,,,180.0
*CCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,,,,,,,,,,33.0
*CCCCCOC(=O)NC1CC1NC(=O)O*,,,,,,,,,,152.5
*CCCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,,,,,,,,,,33.0
*CCCCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,,,,,,,,,,5.0
*CCCCCCCOC(=O)NCCCCCCNC(=O)O*,,,,,,,,,,55.0
*CCCCCCCCOC(=O)NCCCCCCNC(=O)O*,,,,,,,,,,58.0
*CCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O*,,,,,,,,,,137.0
*CCCCCCCCCOC(=O)NCCCCCCNC(=O)O*,,,,,,,,,,58.0
*CCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O*,,,,,,,,,,142.0
*CCCCCCCCCCCCOC(=O)NCCCCCCNC(=O)O*,,,,,,,,,,36.0
*CCCCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O*,,,,,,,,,,34.0
*CCCCCCCCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O*,,,,,,,,,,34.0
*CC1CC1COC(=O)NCCCCCCNC(=O)O*,,,,,,,,,,147.5
*CC1CC1COC(=O)NC1CC1NC(=O)O*,,,,,,,,,,210.0
*C(=O)OCC1CC1COC(=O)N1CCN(*)CC1,,,,,,,,,,85.0
*CC#CCOC(=O)NCCCCCCNC(=O)O*,,,,,,,,,,-45.0
*CC(F)(F)C(F)(F)COC(=O)NCCCCCCNC(=O)O*,,,,,,,,,,9.0
*CC(F)(F)C(F)(F)COC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,,,,,,,,,,38.0
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)NCCCCCCNC(=O)O*,,,,,,,,,,16.0
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NCCCCCCNC(=O)O*,,,,,,,,,,-2.0
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,,,,,,,,,,20.0
*CCOC(=O)Nc1cc(NC(=O)O*)ccc1C,,,,,,,,,,52.0
*CCCOC(=O)Nc1cc(NC(=O)O*)ccc1C,,,,,,,,,,6.0
*CCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,,,,,,,,,,42.0
*CCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,,,,,,,,,,32.0
*CCCCCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,,,,,,,,,,62.0
*CCCCCCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,,,,,,,,,,18.0
*CCCCOC(=O)NCc1ccc(CNC(=O)O*)cc1,,,,,,,,,,227.0
*CCCCCCCCOC(=O)NCc1ccc(CNC(=O)O*)cc1,,,,,,,,,,196.0
*CCCCCCCCCCOC(=O)NCc1ccc(CNC(=O)O*)cc1,,,,,,,,,,49.0
*CCCCCCCCCCCCOC(=O)NCc1ccc(CNC(=O)O*)cc1,,,,,,,,,,45.0
*CCCCCCCCCCCCCCCCOC(=O)NCc1ccc(CNC(=O)O*)cc1,,,,,,,,,,47.0
*Cc1cc(COC(=O)Nc2ccc(Cc3ccc(NC(=O)O*)cc3)cc2)cc(C(C)(C)C)c1,,,,,,,,,,114.0
*CCOC(=O)NCCNC(=O)O*,,,,,,,,,,225.0
*CCOC(=O)NCCC(C)NC(=O)O*,,,,,,,,,,155.0
*CC(C)(C)COC(=O)NCCNC(=O)O*,,,,,,,,,,258.0
*CCCCOC(=O)NCCNC(=O)O*,,,,,,,,,,215.0
*CCOC(=O)NCCCC(CCNC(=O)O*)OC,,,,,,,,,,170.0
*CC(C)(C)COC(=O)NCCCC(CCNC(=O)O*)OC,,,,,,,,,,130.0
*CC=CCOC(=O)NCCCCCCNC(=O)O*,,,,,,,,,,5.7218
*OC1CCC(OC(=O)NCCNC(*)=O)CC1,,,,,,,,,,245.0
*CCOC(=O)NC1CCC(NC(=O)O*)CC1,,,,,,,,,,250.0
*CCOC(=O)Nc1ccc(NC(=O)O*)cc1,,,,,,,,,,340.0
*CCOC(=O)Nc1cccc(NC(=O)O*)c1,,,,,,,,,,185.0
*C(=O)OCCOC(=O)N1CC(C)N(*)CC1C,,,,,,,,,,180.0
*CCOC(=O)N(C)c1ccc(C)c(N(C)C(=O)O*)c1,,,,,,,,,,121.0
*C(=O)OCC(C)(C)COC(=O)N1CCN(*)C(C)C1,,,,,,,,,,200.0
*C(=O)OCC(C)(C)COC(=O)N1CC(C)N(*)CC1C,,,,,,,,,,230.0
*CC(C)(C)COC(=O)Nc1ccc(C)c(NC(=O)O*)c1,,,,,,,,,,-32.0
*C(=O)OCCCCCCOC(=O)N1CCN(*)CC1,,,,,,,,,,115.0
*CCOC(=O)Nc1ccc(-c2ccc(NC(=O)O*)c(C)c2)cc1C,,,,,,,,,,260.0
*CCOC(=O)Nc1cccc2c(NC(=O)O*)cccc12,,,,,,,,,,304.0
*CC(C)(C)COC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)c(C)c2)cc1C,,,,,,,,,,225.0
*C(=O)Oc1ccc(OC(=O)N2CCN(*)CC2)cc1,,,,,,,,,,375.0
*C(=O)OC1CCC(OC(=O)N2CC(C)N(*)CC2C)CC1,,,,,,,,,,260.0
*C(=O)Oc1ccc(OC(=O)N2CC(C)N(*)CC2C)cc1,,,,,,,,,,350.0
*CC(C)(C)COC(=O)NC1CCC(CC2CCC(NC(=O)O*)CC2)CC1,,,,,,,,,,225.0
*CCCCCCOC(=O)NCCCCCCCCCCNC(=O)O*,,,,,,,,,,144.0
*COC(=O)Nc1ccc(Cc2ccc(NC(=O)OCc3cocc3*)cc2)cc1,,,,,,,,,,45.0
*CCCCCCNC(=O)N*,,,,,,,,,,274.0
*CCCCCCCCCNC(=O)N*,,,,,,,,,,130.0
*CCCCCCCCCCNC(=O)N*,,,,,,,,,,197.0
*CCCCCCNC(=O)NCCNC(=O)N*,,,,,,,,,,275.0
*CCCCCCNC(=O)NCCCNC(=O)N*,,,,,,,,,,261.5
*CCCCCCNC(=O)NCCCCNC(=O)N*,,,,,,,,,,284.0
*CCCCCCNC(=O)NCCCCCNC(=O)N*,,,,,,,,,,250.5
*CCCCCCCNC(=O)NCCCCCCNC(=O)N*,,,,,,,,,,242.0
*CCCCCCCCNC(=O)NCCCCCCNC(=O)N*,,,,,,,,,,252.0
*CCCCCCCCCNC(=O)NCCCCCCNC(=O)N*,,,,,,,,,,243.0
*CCCCCCCCCCNC(=O)NCCCCCCNC(=O)N*,,,,,,,,,,214.0
*CCCCCCCCCCCCNC(=O)NCCCCCCNC(=O)N*,,,,,,,,,,49.0
*CCCCCCCCCCCCNC(=O)NCCCCCCCCCCNC(=O)N*,,,,,,,,,,190.0
*CCCCCCCCCCCCCCCCCCNC(=O)NCCCCCCCCCCNC(=O)N*,,,,,,,,,,172.0
*C(=O)NCCCCCCNC(=O)N1CCN(*)CC1,,,,,,,,,,265.0
*CCCCCCCCCCNC(=O)NCCCCCCCCNC(=O)N*,,,,,,,,,,201.0
*NC(CCCCNC(=O)NCCNC(*)=O)C(=O)OC,,,,,,,,,,160.0
*NC(CCCCNC(=O)NCCCCCNC(*)=O)C(=O)OC,,,,,,,,,,175.0
*NC(CCCCNC(=O)NCCCNC(*)=O)C(=O)OC,,,,,,,,,,205.0
*NC(C)CNC(=O)NC(CCCCNC(*)=O)C(=O)OC,,,,,,,,,,175.0
*NC(CCCCNC(*)=O)C(=O)OC,,,,,,,,,,175.0
*CCCCC(C)CCn1c(=O)c2cc3c(=O)n(*)c(=O)c3cc2c1=O,,,,,,,,,,135.0
*CCCCCCCCCn1c(=O)c2cc3c(=O)n(*)c(=O)c3cc2c1=O,,,,,,,,,,110.0
*C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(S(=O)(=O)c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)cc1,,,,,,,,,,368.0
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(*)(F)F)cc5C4=O)cc3)cc1)C2=O,,,,,,,,,,186.0
*c1cccc(C(F)(F)C(F)(F)C(F)(F)c2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)c1,,,,,,,,,,183.0
*C(=O)Nc1ccc(-c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,,,,,,,,,,370.0
*C(=O)Nc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(S(=O)(=O)c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)c1,,,,,,,,,,311.0
*C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,,,,,,,,,,324.0
*C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,,,,,,,,,,281.0
*C(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,,,,,,,,,,307.0
*c1ccc(C(CCCCCCCC)c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,,,,,,,,,,2.4696
*c1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n(*)c(=O)c8cc7c6=O)cc5)cc4)c3)cc2)cc1,,,,,,,,,,247.0
*c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)nc1,,,,,,,,,,3.2895
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)Nc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)c1)C2=O,,,,,,,,,,308.0
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)N(C)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)c1)C2=O,,,,,,,,,,260.5
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Cc3ccc(C(=O)c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc3)c1)C2=O,,,,,,,,,,254.0
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)c3cccc(C(=O)c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)c3)cc1)C2=O,,,,,,,,,,276.0
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(*)cc4C3=O)c1C)C2=O,,,,,,,,,,3.3303
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc(*)cc5C4=O)c(OC)c3)cc1OC)C2=O,,,,,,,,,,2.4885
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc(*)cc4C3=O)nc1)C2=O,,,,,,,,,,3.0206
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCCOc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,,,,,,,,,,246.0
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCCOCCOc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,,,,,,,,,,235.0
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCCOCCOCCOc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,,,,,,,,,,200.0
*c1ccc(Oc2ccc(N3C(=O)c4cccc(Oc5cccc(Oc6cccc7c6C(=O)N(*)C7=O)c5)c4C3=O)cc2)cc1,,,,,,,,,,226.0
*c1cccc(N2C(=O)c3ccc(Oc4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4)cc3C2=O)c1,,,,,,,,,,227.0
*c1ccc(C2(c3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c3ccccc3-c3ccccc32)cc1,,,,,,,,,,388.0
*c1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)cc3)c2)cc1,,,,,,,,,,296.0
*CCCCCCCCCn1c(=O)c2cc3c(=O)n(*)c(=O)c3c(Br)c2c1=O,,,,,,,,,,287.0
*CCCCCCCCn1c(=O)c2cc3c(=O)n(*)c(=O)c3c(Br)c2c1=O,,,,,,,,,,320.0
*C(=O)Nc1cccc(C=CC(=O)C=Cc2cccc(NC(=O)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)c2)c1,,,,,,,,,,3.0227
*Nc1nc(Nn2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)nc(N(CCCC)CCCC)n1,,,,,,,,,,2.5558
*c1ccc(Oc2cccc3c(Oc4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4)cccc23)cc1,,,,,,,,,,1.8659
*c1ccc(Oc2cc3ccccc3cc2Oc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,,,,,,,,,,316.0
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cc4ccccc4cc3Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,,,,,,,,,,246.0
*C(=O)c1ccc2c(c1)C(=O)N(c1cc(-c3nc4ccccc4[nH]3)cc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,,,,,,,,,,197.0
*C(=O)c1ccc2c(c1)C(=O)N(c1cc(-c3nc4ccccc4oc3=O)cc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,,,,,,,,,,95.0
*OC(=O)CCCCC(*)=O,,,,,,,,,,78.8
*OC(=O)CCCCCCCC(*)=O,,,,,,,,,,53.5
*OC(=O)CCCCCCCCCCC(*)=O,,,,,,,,,,87.0
*OC(=O)c1ccc(CCCCCCc2ccc(C(*)=O)cc2)cc1,,,,,,,,,,20.0
*OC(=O)c1ccc(C(C)(C)c2ccc(C(*)=O)cc2)cc1,,,,,,,,,,100.0
*OC(=O)c1ccc(Cc2ccc(C(*)=O)cc2)cc1,,,,,,,,,,122.0
*OC(=O)CCCCCCCCCCCCCCCCC(*)=O,,,,,,,,,,95.0
*OC(=O)c1ccc(CCCCCc2ccc(C(*)=O)cc2)cc1,,,,,,,,,,42.5
*OC(=O)Cc1ccc(CC(*)=O)cc1,,,,,,,,,,65.0
*OC(=O)CCc1ccc(CCC(*)=O)cc1,,,,,,,,,,92.0
*OC(=O)CCCCCC(*)=O,,,,,,,,,,55.0
*OC(=O)CCCCCCCCC(*)=O,,,,,,,,,,60.0
*OC(=O)CCCCCCC(*)=O,,,,,,,,,,66.0
*OC(=O)c1ccc(CCCCc2ccc(C(*)=O)cc2)cc1,,,,,,,,,,46.0
*OC(=O)CCCCCCCCCCCC(*)=O,,,,,,,,,,78.0
*OC(=O)c1ccc(CCCc2ccc(C(*)=O)cc2)cc1,,,,,,,,,,215.0
*OC(=O)CCCCCCCCCC(*)=O,,,,,,,,,,70.0
*OC(=O)c1cccc(C(*)=O)c1,,,,,,,,,,130.0
*CCCCOC(=O)SC(=O)O*,,,,,,,,,,94.0
*CC1CC(*)C(=O)OC1=O,,,,,,,,,,140.0
*CCCCCCOC(=O)O*,,,,,,,,,,-42.0
*Oc1ccc(C(C#N)(c2ccccc2)c2ccc(OC(*)=O)cc2)cc1,,,,,,,,,,138.0
*Oc1ccc(C(CC)(c2ccccc2)c2ccc(OC(*)=S)cc2)cc1,,,,,,,,,,173.0
*CCCCOC(=O)O*,,,,,,,,,,-27.0
*CCCCCCCCCCOC(=O)O*,,,,,,,,,,-37.0
*Oc1ccc(S(=O)c2ccc(OC(*)=O)cc2)cc1,,,,,,,,,,250.0
*CCCCOC(=O)SSC(=O)O*,,,,,,,,,,115.0
*Cc1ccc(COC(=O)O*)cc1,,,,,,,,,,161.5
*Oc1ccc(OC(=O)Oc2ccc(OC(*)=O)cc2)cc1C,,,,,,,,,,292.0
*Oc1ccc(OC(=O)Oc2ccc(OC(*)=O)cc2)cc1Cl,,,,,,,,,,317.0
*Oc1cccc(OC(=O)Oc2ccc(OC(*)=O)cc2)c1,,,,,,,,,,275.0
*Oc1ccc2ccc(OC(=O)Oc3ccc(OC(*)=O)cc3)cc2c1,,,,,,,,,,214.0
*Oc1cccc2c(OC(=O)Oc3ccc(OC(*)=O)cc3)cccc12,,,,,,,,,,205.0
*Oc1cccc2c(OC(=O)Oc3cccc(OC(*)=O)c3)cccc12,,,,,,,,,,142.0
*Oc1cccc2c(OC(=O)Oc3ccc(OC(*)=O)cc3C)cccc12,,,,,,,,,,178.0
*Oc1cccc2c(OC(=O)Oc3ccc(OC(*)=O)cc3Cl)cccc12,,,,,,,,,,131.0
*CC(C)(C)CS(=O)(=O)CC(C)(C)COC(=O)O*,,,,,,,,,,50.0
*Oc1ccc(C(C)c2ccc(OC(*)=O)c(C)c2)cc1C,,,,,,,,,,5.159
*CCCN(*)C(=O)c1ccccc1,,,,,,,,,,72.0
*CCCCCCCCCCNCCCCCCN*,,,,,,,,,,102.0
*CCS(=O)(=O)CCN1CCN(*)CC1,,,,,,,,,,200.0
*CCCN(*)C(C)=O,,,,,,,,,,30.0
*c1ccc(-c2cnc3ccc(-c4ccc5ncc(*)nc5c4)cc3n2)cc1,,,,,,,,,,376.0
*c1ccc(-c2ccc(-c3ccc(-c4cnc5ccc(-c6ccc7ncc(*)nc7c6)cc5n4)cc3)cc2)cc1,,,,,,,,,,305.0
*C(=O)c1ccc2nc(-c3ccccc3)c(-c3ccc(-c4nc5cc(*)ccc5nc4-c4ccccc4)cc3)nc2c1,,,,,,,,,,325.0
*c1ccc(-c2cnc3ccc(S(=O)(=O)c4ccc5ncc(*)nc5c4)cc3n2)cc1,,,,,,,,,,342.0
*c1ccc(-c2cnc3cc4ncc(*)nc4cc3n2)cc1,,,,,,,,,,392.0
*c1ccc(-c2nc3cc4nc(*)c(-c5ccccc5)nc4cc3nc2-c2ccccc2)cc1,,,,,,,,,,395.0
*C(=O)c1ccc2nc(-c3ccc(-c4cnc5cc(*)ccc5n4)cc3)cnc2c1,,,,,,,,,,318.0
*c1ccc(-c2cnc3cc(S(=O)(=O)c4ccc5nc(*)cnc5c4)ccc3n2)cc1,,,,,,,,,,342.0
*c1ccc(-c2cnc3ccc(-c4ccc5nc(*)cnc5c4)cc3n2)cc1,,,,,,,,,,376.0
*c1ccc(-c2cnc3cc4nc(*)cnc4cc3n2)cc1,,,,,,,,,,392.0
*c1ccc(-c2nc3ccc(S(=O)(=O)c4ccc5nc(*)c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,,,,,,,,,,345.0
*c1ccc(-c2nc3cc4nc(-c5ccccc5)c(*)nc4cc3nc2-c2ccccc2)cc1,,,,,,,,,,395.0
*C(=O)c1ccc2nc(-c3ccccc3)c(-c3ccc(-c4nc5ccc(*)cc5nc4-c4ccccc4)cc3)nc2c1,,,,,,,,,,320.0
*c1ccc(-c2ccc(-c3nc4ccc(-c5ccc6nc(*)c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)cc1,,,,,,,,,,404.0
*c1ccc(-c2ccc(-c3cnc4cc(-c5ccc6nc(*)cnc6c5)ccc4n3)cc2)cc1,,,,,,,,,,345.5
*c1ccc(-c2cnc3cc(-c4ccc5nc(*)cnc5c4)ccc3n2)cc1,,,,,,,,,,350.0
*CCCCCCn1ccc(-c2ccc(-c3ccn(*)n3)cc2)n1,,,,,,,,,,55.0
*c1ccc(-n2ccc(-c3cccc(-c4ccn(*)n4)c3)n2)cc1,,,,,,,,,,75.0
*c1ccc(-n2ccc(-c3ccc(-c4ccn(*)n4)cc3)n2)cc1,,,,,,,,,,75.0
*CCC1CC(=O)N(*)C1=O,,,,,,,,,,131.0
*c1ccc(-c2ccc3[nH]c(-c4nc5cc(*)ccc5[nH]4)nc3c2)cc1,,,,,,,,,,3.3322
*c1cccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)c1,,,,,,,,,,319.0
*c1nc(C)nc(N(CCCCN(*)c2ccccc2)c2ccccc2)n1,,,,,,,,,,85.0
*c1nc(C)nc(N(CCCCCCN(*)c2ccccc2)c2ccccc2)n1,,,,,,,,,,67.0
*CC1CC(*)CN(c2nc(N)nc(N)n2)C1,,,,,,,,,,126.0
*OS(=O)(=O)c1ccc(*)cc1,,,,,,,,,,119.0
*Cc1cc(C)c(*)cc1C,,,,,,,,,,5.0056
*CCc1cccc(*)c1,,,,,,,,,,9.0
*CCc1ccc(*)c(C#N)c1,,,,,,,,,,90.0
*CCc1ccc(*)c(Cl)c1,,,,,,,,,,75.0
*CCc1ccc(*)c(Br)c1,,,,,,,,,,80.0
*CCc1cc(Cl)c(*)cc1Cl,,,,,,,,,,5.2202
*c1cccc(*)c1,,,,,,,,,,104.93
*C=Cc1ccc(*)cc1,,,,,,,,,,3.3285
*c1ccc(C2C(C(=O)OC)C(*)C2C(=O)OC)cc1,,,,,,,,,,4.8882
*c1ccc(C(Cl)(Cl)C(*)Cl)cc1,,,,,,,,,,160.0
*c1cccc(C(F)(F)C(F)(F)C(*)(F)F)c1,,,,,,,,,,29.0
*CCc1cc(Cl)c(*)c(Cl)c1,,,,,,,,,,110.0
*CCc1c(Cl)c(Cl)c(*)c(Cl)c1Cl,,,,,,,,,,4.5904
*CCc1c(C)c(C)c(*)c(C)c1C,,,,,,,,,,300.0
*c1ccc(*)c(O)c1,,,,,,,,,,5.0734
*C1CCC2C(*)CCC12,,,,,,,,,,180.0
*C1CC2C3CC4C(C3*)C24C1,,,,,,,,,,5.9559
*C12CC3CC(C1)CC(*)(C3)C2,,,,,,,,,,420.0
*CCCC(*)C,,,,,,,,,,-52.6
*CCCCCC(*)C,,,,,,,,,,-66.0
*CCCCCC(*)CC,,,,,,,,,,-73.0
*CCCCCC(*)CCCCCCCCCCCCCC,,,,,,,,,,6.895
*C1C2CCC(C2)C1*,,,,,,,,,,240.0
*C12CC3CC(*)(C1)CC(CCCC)(C3)C2,,,,,,,,,,5.6997
*CC(*)(C)c1ncncn1,,,,,,,,,,4.5942
*CC(*)c1cc(O)ccc1O,,,,,,,,,,2.0107
*CC(*)c1cc(OC)ccc1OC,,,,,,,,,,3.8323
*CC(*)c1ccc(C=O)cc1,,,,,,,,,,1.6275
*CC(*)c1ccc(S(=O)(=O)O)cc1,,,,,,,,,,3.2569
*C(c1ccccc1)C(*)(C#N)C#N,,,,,,,,,,2.7551
*CC(*)c1nc(N)nc(N)n1,,,,,,,,,,5.2767
*CC(*)c1ccc(CCl)cc1,,,,,,,,,,113.5
*CC(*)c1c(F)c(F)c(OC)c(F)c1F,,,,,,,,,,94.0
*CC(*)c1c(F)c(F)c(P(=O)(O)O)c(F)c1F,,,,,,,,,,330.0
*CC(*)OC(=O)C(Cl)(Cl)Cl,,,,,,,,,,59.0
*CC(*)Cn1cc2ccccc2n1,,,,,,,,,,3.9074
*/C=C\C(C#N)C*,,,,,,,,,,5.3057
*C=CC(C)C(*)C(=O)OCC(C)C,,,,,,,,,,5.4659
*CCC(*)O,,,,,,,,,,6.3158
*C=CC(CN)C(*)C(=O)O,,,,,,,,,,5.3681
*C=CC(C(=O)OC)C(*)c1ccccc1,,,,,,,,,,4.9911
*C=C(*)c1cccc2ccccc12,,,,,,,,,,0.8664
*C=C(*)c1ccc(N)cc1,,,,,,,,,,0.2588
*C=C(*)c1ccc(NC=O)cc1,,,,,,,,,,0.2219
*C(C#N)=C(*)c1ccccc1,,,,,,,,,,4.3452
*CC(*)OC(=O)OCC(Cl)(Cl)Cl,,,,,,,,,,74.0
*C=CC1=C(O)C(O)=C(*)C1,,,,,,,,,,1.3796
*C=C(*)OCCCC,,,,,,,,,,4.7326
*C=C(*)CO,,,,,,,,,,4.3592
*C#CC(=C(*)c1ccccc1)c1ccccc1,,,,,,,,,,0.8829
*CC(*)(CC(=O)O)C(=O)O,,,,,,,,,,141.0
*CC(*)OCC(=O)OC,,,,,,,,,,5.3903
*CC(*)N1CCCC1=S,,,,,,,,,,80.0
*C=CCC(C*)c1ccccc1,,,,,,,,,,5.5674
*C=CCC(C*)(c1ccccc1)c1ccccc1,,,,,,,,,,5.1804
*CC(*)C(=O)n1sc2ccccc2c1=O,,,,,,,,,,1.2252
*CC(*)n1c2ccc(I)cc2c2cc(I)ccc21,,,,,,,,,,2.9408
*C(*)(C#N)C#N,,,,,,,,,,4.3364
*C=C(*)c1ccc(C#C)cc1,,,,,,,,,,0.2378
*C=C(*)c1cccc(C#C)c1,,,,,,,,,,0.069
*C=C(*)c1cccc(C#C)n1,,,,,,,,,,0.835
*C=C(*)c1cccc(Br)c1,,,,,,,,,,0.2843
*C=C(*)c1cccc(Cl)c1,,,,,,,,,,0.8655
*C#CC(CO)=C(*)n1c2ccccc2c2ccccc21,,,,,,,,,,1.5113
*C#CC(CCCCOC(=O)NCC(=O)OCCCC)=C(*)c1cncnc1,,,,,,,,,,3.2132
*CC(*)c1ccc2c(c1)OCO2,,,,,,,,,,138.0
*CC(*)c1cccc2c1OCO2,,,,,,,,,,119.0
*CC1CC(*)CC(O)C1,,,,,,,,,,6.4795
*CCC(C#N)CC(C)=C(*)C,,,,,,,,,,5.2759
*C=C(C)CC(C#N)CC*,,,,,,,,,,5.6857
*C=CC1C=CC(*)C(C(=O)OC(C)(C)C)=C1C(=O)OC(C)(C)C,,,,,,,,,,4.1406
*C=CC1CC(*)C(C(F)(F)F)(C(F)(F)F)C1(F)F,,,,,,,,,,5.3867
*C(I)=C(*)I,,,,,,,,,,3.8335
*C=C(*)c1ccccc1C(F)(F)F,,,,,,,,,,1.343
*C(C)=C(*)SCC,,,,,,,,,,3.9571
*C=CC1CC(*)C(C(=O)OC)C1,,,,,,,,,,5.39
*C=C(*)c1cc(C(F)(F)F)oc1C(F)(F)F,,,,,,,,,,1.9958
*C=C(*)c1ccsc1,,,,,,,,,,2.2157
*C=C(*)c1cccs1,,,,,,,,,,3.6662
